from	to	combined_score
9606.ENSP00000160827	9606.ENSP00000305480	411
9606.ENSP00000160827	9606.ENSP00000305480	411
9606.ENSP00000209728	9606.ENSP00000305480	858
9606.ENSP00000209728	9606.ENSP00000305480	858
9606.ENSP00000216297	9606.ENSP00000305480	452
9606.ENSP00000216297	9606.ENSP00000305480	452
9606.ENSP00000216639	9606.ENSP00000305480	519
9606.ENSP00000216639	9606.ENSP00000305480	519
9606.ENSP00000216911	9606.ENSP00000305480	882
9606.ENSP00000216911	9606.ENSP00000305480	882
9606.ENSP00000219097	9606.ENSP00000305480	412
9606.ENSP00000219097	9606.ENSP00000305480	412
9606.ENSP00000233146	9606.ENSP00000305480	986
9606.ENSP00000233146	9606.ENSP00000305480	986
9606.ENSP00000255120	9606.ENSP00000305480	890
9606.ENSP00000255120	9606.ENSP00000305480	890
9606.ENSP00000260810	9606.ENSP00000305480	498
9606.ENSP00000260810	9606.ENSP00000305480	498
9606.ENSP00000263274	9606.ENSP00000305480	998
9606.ENSP00000263274	9606.ENSP00000305480	998
9606.ENSP00000263681	9606.ENSP00000305480	980
9606.ENSP00000263681	9606.ENSP00000305480	980
9606.ENSP00000264926	9606.ENSP00000305480	728
9606.ENSP00000264926	9606.ENSP00000305480	728
9606.ENSP00000265056	9606.ENSP00000305480	988
9606.ENSP00000265056	9606.ENSP00000305480	988
9606.ENSP00000265465	9606.ENSP00000305480	988
9606.ENSP00000265465	9606.ENSP00000305480	988
9606.ENSP00000267430	9606.ENSP00000305480	906
9606.ENSP00000267430	9606.ENSP00000305480	906
9606.ENSP00000278412	9606.ENSP00000305480	696
9606.ENSP00000278412	9606.ENSP00000305480	696
9606.ENSP00000281453	9606.ENSP00000305480	578
9606.ENSP00000281453	9606.ENSP00000305480	578
9606.ENSP00000286398	9606.ENSP00000305480	539
9606.ENSP00000286398	9606.ENSP00000305480	539
9606.ENSP00000287394	9606.ENSP00000305480	623
9606.ENSP00000287394	9606.ENSP00000305480	623
9606.ENSP00000300738	9606.ENSP00000305480	958
9606.ENSP00000300738	9606.ENSP00000305480	958
9606.ENSP00000301280	9606.ENSP00000305480	715
9606.ENSP00000301280	9606.ENSP00000305480	715
9606.ENSP00000055077	9606.ENSP00000307288	990
9606.ENSP00000055077	9606.ENSP00000307288	990
9606.ENSP00000160827	9606.ENSP00000307288	528
9606.ENSP00000160827	9606.ENSP00000307288	528
9606.ENSP00000209728	9606.ENSP00000307288	999
9606.ENSP00000209728	9606.ENSP00000307288	999
9606.ENSP00000216297	9606.ENSP00000307288	701
9606.ENSP00000216297	9606.ENSP00000307288	701
9606.ENSP00000216911	9606.ENSP00000307288	809
9606.ENSP00000216911	9606.ENSP00000307288	809
9606.ENSP00000219097	9606.ENSP00000307288	998
9606.ENSP00000219097	9606.ENSP00000307288	998
9606.ENSP00000231498	9606.ENSP00000307288	502
9606.ENSP00000231498	9606.ENSP00000307288	502
9606.ENSP00000233146	9606.ENSP00000307288	950
9606.ENSP00000233146	9606.ENSP00000307288	950
9606.ENSP00000243326	9606.ENSP00000307288	736
9606.ENSP00000243326	9606.ENSP00000307288	736
9606.ENSP00000244537	9606.ENSP00000307288	768
9606.ENSP00000244537	9606.ENSP00000307288	768
9606.ENSP00000245960	9606.ENSP00000307288	449
9606.ENSP00000245960	9606.ENSP00000307288	449
9606.ENSP00000255120	9606.ENSP00000307288	937
9606.ENSP00000255120	9606.ENSP00000307288	937
9606.ENSP00000260810	9606.ENSP00000307288	852
9606.ENSP00000260810	9606.ENSP00000307288	852
9606.ENSP00000263274	9606.ENSP00000307288	961
9606.ENSP00000263274	9606.ENSP00000307288	961
9606.ENSP00000263681	9606.ENSP00000307288	556
9606.ENSP00000263681	9606.ENSP00000307288	556
9606.ENSP00000264926	9606.ENSP00000307288	472
9606.ENSP00000264926	9606.ENSP00000307288	472
9606.ENSP00000265056	9606.ENSP00000307288	999
9606.ENSP00000265056	9606.ENSP00000307288	999
9606.ENSP00000265140	9606.ENSP00000307288	606
9606.ENSP00000265140	9606.ENSP00000307288	606
9606.ENSP00000265465	9606.ENSP00000307288	996
9606.ENSP00000265465	9606.ENSP00000307288	996
9606.ENSP00000267430	9606.ENSP00000307288	465
9606.ENSP00000267430	9606.ENSP00000307288	465
9606.ENSP00000275053	9606.ENSP00000307288	765
9606.ENSP00000275053	9606.ENSP00000307288	765
9606.ENSP00000278412	9606.ENSP00000307288	955
9606.ENSP00000278412	9606.ENSP00000307288	955
9606.ENSP00000281453	9606.ENSP00000307288	414
9606.ENSP00000281453	9606.ENSP00000307288	414
9606.ENSP00000286398	9606.ENSP00000307288	936
9606.ENSP00000286398	9606.ENSP00000307288	936
9606.ENSP00000287394	9606.ENSP00000307288	477
9606.ENSP00000287394	9606.ENSP00000307288	477
9606.ENSP00000296503	9606.ENSP00000307288	445
9606.ENSP00000296503	9606.ENSP00000307288	445
9606.ENSP00000299821	9606.ENSP00000307288	822
9606.ENSP00000299821	9606.ENSP00000307288	822
9606.ENSP00000300738	9606.ENSP00000307288	991
9606.ENSP00000300738	9606.ENSP00000307288	991
9606.ENSP00000301280	9606.ENSP00000307288	770
9606.ENSP00000301280	9606.ENSP00000307288	770
9606.ENSP00000305480	9606.ENSP00000307288	964
9606.ENSP00000305480	9606.ENSP00000307288	964
9606.ENSP00000305480	9606.ENSP00000309595	550
9606.ENSP00000305480	9606.ENSP00000309595	550
9606.ENSP00000055077	9606.ENSP00000310356	625
9606.ENSP00000055077	9606.ENSP00000310356	625
9606.ENSP00000209728	9606.ENSP00000310356	477
9606.ENSP00000209728	9606.ENSP00000310356	477
9606.ENSP00000216911	9606.ENSP00000310356	491
9606.ENSP00000216911	9606.ENSP00000310356	491
9606.ENSP00000233146	9606.ENSP00000310356	480
9606.ENSP00000233146	9606.ENSP00000310356	480
9606.ENSP00000260810	9606.ENSP00000310356	842
9606.ENSP00000260810	9606.ENSP00000310356	842
9606.ENSP00000263681	9606.ENSP00000310356	939
9606.ENSP00000263681	9606.ENSP00000310356	939
9606.ENSP00000265056	9606.ENSP00000310356	690
9606.ENSP00000265056	9606.ENSP00000310356	690
9606.ENSP00000267430	9606.ENSP00000310356	994
9606.ENSP00000267430	9606.ENSP00000310356	994
9606.ENSP00000305480	9606.ENSP00000310356	768
9606.ENSP00000305480	9606.ENSP00000310356	768
9606.ENSP00000287482	9606.ENSP00000310873	444
9606.ENSP00000287482	9606.ENSP00000310873	444
9606.ENSP00000055077	9606.ENSP00000313171	999
9606.ENSP00000055077	9606.ENSP00000313171	999
9606.ENSP00000209728	9606.ENSP00000313171	461
9606.ENSP00000209728	9606.ENSP00000313171	461
9606.ENSP00000216297	9606.ENSP00000313171	422
9606.ENSP00000216297	9606.ENSP00000313171	422
9606.ENSP00000233146	9606.ENSP00000313171	710
9606.ENSP00000233146	9606.ENSP00000313171	710
9606.ENSP00000243326	9606.ENSP00000313171	821
9606.ENSP00000243326	9606.ENSP00000313171	821
9606.ENSP00000244537	9606.ENSP00000313171	539
9606.ENSP00000244537	9606.ENSP00000313171	539
9606.ENSP00000260810	9606.ENSP00000313171	587
9606.ENSP00000260810	9606.ENSP00000313171	587
9606.ENSP00000263274	9606.ENSP00000313171	792
9606.ENSP00000263274	9606.ENSP00000313171	792
9606.ENSP00000264926	9606.ENSP00000313171	788
9606.ENSP00000264926	9606.ENSP00000313171	788
9606.ENSP00000265056	9606.ENSP00000313171	707
9606.ENSP00000265056	9606.ENSP00000313171	707
9606.ENSP00000265140	9606.ENSP00000313171	433
9606.ENSP00000265140	9606.ENSP00000313171	433
9606.ENSP00000265465	9606.ENSP00000313171	552
9606.ENSP00000265465	9606.ENSP00000313171	552
9606.ENSP00000267430	9606.ENSP00000313171	721
9606.ENSP00000267430	9606.ENSP00000313171	721
9606.ENSP00000286398	9606.ENSP00000313171	864
9606.ENSP00000286398	9606.ENSP00000313171	864
9606.ENSP00000300738	9606.ENSP00000313171	583
9606.ENSP00000300738	9606.ENSP00000313171	583
9606.ENSP00000301280	9606.ENSP00000313171	514
9606.ENSP00000301280	9606.ENSP00000313171	514
9606.ENSP00000305480	9606.ENSP00000313171	891
9606.ENSP00000305480	9606.ENSP00000313171	891
9606.ENSP00000307288	9606.ENSP00000313171	604
9606.ENSP00000307288	9606.ENSP00000313171	604
9606.ENSP00000216911	9606.ENSP00000313199	734
9606.ENSP00000216911	9606.ENSP00000313199	734
9606.ENSP00000244537	9606.ENSP00000313199	696
9606.ENSP00000244537	9606.ENSP00000313199	696
9606.ENSP00000265866	9606.ENSP00000313199	852
9606.ENSP00000265866	9606.ENSP00000313199	852
9606.ENSP00000266735	9606.ENSP00000313199	442
9606.ENSP00000266735	9606.ENSP00000313199	442
9606.ENSP00000300413	9606.ENSP00000313199	446
9606.ENSP00000300413	9606.ENSP00000313199	446
9606.ENSP00000300738	9606.ENSP00000313199	490
9606.ENSP00000300738	9606.ENSP00000313199	490
9606.ENSP00000233146	9606.ENSP00000313851	459
9606.ENSP00000233146	9606.ENSP00000313851	459
9606.ENSP00000264010	9606.ENSP00000313851	455
9606.ENSP00000264010	9606.ENSP00000313851	455
9606.ENSP00000281142	9606.ENSP00000313851	513
9606.ENSP00000281142	9606.ENSP00000313851	513
9606.ENSP00000286398	9606.ENSP00000313851	757
9606.ENSP00000286398	9606.ENSP00000313851	757
9606.ENSP00000313171	9606.ENSP00000313851	601
9606.ENSP00000313171	9606.ENSP00000313851	601
9606.ENSP00000209728	9606.ENSP00000315644	869
9606.ENSP00000209728	9606.ENSP00000315644	869
9606.ENSP00000216911	9606.ENSP00000315644	909
9606.ENSP00000216911	9606.ENSP00000315644	909
9606.ENSP00000219097	9606.ENSP00000315644	741
9606.ENSP00000219097	9606.ENSP00000315644	741
9606.ENSP00000233146	9606.ENSP00000315644	681
9606.ENSP00000233146	9606.ENSP00000315644	681
9606.ENSP00000237612	9606.ENSP00000315644	500
9606.ENSP00000237612	9606.ENSP00000315644	500
9606.ENSP00000255120	9606.ENSP00000315644	879
9606.ENSP00000255120	9606.ENSP00000315644	879
9606.ENSP00000263274	9606.ENSP00000315644	843
9606.ENSP00000263274	9606.ENSP00000315644	843
9606.ENSP00000265056	9606.ENSP00000315644	986
9606.ENSP00000265056	9606.ENSP00000315644	986
9606.ENSP00000265465	9606.ENSP00000315644	888
9606.ENSP00000265465	9606.ENSP00000315644	888
9606.ENSP00000281453	9606.ENSP00000315644	759
9606.ENSP00000281453	9606.ENSP00000315644	759
9606.ENSP00000286398	9606.ENSP00000315644	765
9606.ENSP00000286398	9606.ENSP00000315644	765
9606.ENSP00000287394	9606.ENSP00000315644	445
9606.ENSP00000287394	9606.ENSP00000315644	445
9606.ENSP00000295746	9606.ENSP00000315644	461
9606.ENSP00000295746	9606.ENSP00000315644	461
9606.ENSP00000300738	9606.ENSP00000315644	983
9606.ENSP00000300738	9606.ENSP00000315644	983
9606.ENSP00000301280	9606.ENSP00000315644	555
9606.ENSP00000301280	9606.ENSP00000315644	555
9606.ENSP00000305480	9606.ENSP00000315644	894
9606.ENSP00000305480	9606.ENSP00000315644	894
9606.ENSP00000307288	9606.ENSP00000315644	881
9606.ENSP00000307288	9606.ENSP00000315644	881
9606.ENSP00000310356	9606.ENSP00000315644	568
9606.ENSP00000310356	9606.ENSP00000315644	568
9606.ENSP00000255674	9606.ENSP00000316681	721
9606.ENSP00000255674	9606.ENSP00000316681	721
9606.ENSP00000287482	9606.ENSP00000316681	843
9606.ENSP00000287482	9606.ENSP00000316681	843
9606.ENSP00000055077	9606.ENSP00000317039	666
9606.ENSP00000055077	9606.ENSP00000317039	666
9606.ENSP00000216024	9606.ENSP00000317039	419
9606.ENSP00000216024	9606.ENSP00000317039	419
9606.ENSP00000229769	9606.ENSP00000317039	940
9606.ENSP00000229769	9606.ENSP00000317039	940
9606.ENSP00000233146	9606.ENSP00000317039	585
9606.ENSP00000233146	9606.ENSP00000317039	585
9606.ENSP00000243326	9606.ENSP00000317039	412
9606.ENSP00000243326	9606.ENSP00000317039	412
9606.ENSP00000255120	9606.ENSP00000317039	429
9606.ENSP00000255120	9606.ENSP00000317039	429
9606.ENSP00000260810	9606.ENSP00000317039	866
9606.ENSP00000260810	9606.ENSP00000317039	866
9606.ENSP00000263681	9606.ENSP00000317039	951
9606.ENSP00000263681	9606.ENSP00000317039	951
9606.ENSP00000264926	9606.ENSP00000317039	475
9606.ENSP00000264926	9606.ENSP00000317039	475
9606.ENSP00000267430	9606.ENSP00000317039	999
9606.ENSP00000267430	9606.ENSP00000317039	999
9606.ENSP00000286398	9606.ENSP00000317039	447
9606.ENSP00000286398	9606.ENSP00000317039	447
9606.ENSP00000305480	9606.ENSP00000317039	656
9606.ENSP00000305480	9606.ENSP00000317039	656
9606.ENSP00000310356	9606.ENSP00000317039	999
9606.ENSP00000310356	9606.ENSP00000317039	999
9606.ENSP00000313171	9606.ENSP00000317039	417
9606.ENSP00000313171	9606.ENSP00000317039	417
9606.ENSP00000209728	9606.ENSP00000320147	504
9606.ENSP00000209728	9606.ENSP00000320147	504
9606.ENSP00000209875	9606.ENSP00000320147	641
9606.ENSP00000209875	9606.ENSP00000320147	641
9606.ENSP00000216911	9606.ENSP00000320147	681
9606.ENSP00000216911	9606.ENSP00000320147	681
9606.ENSP00000237612	9606.ENSP00000320147	581
9606.ENSP00000237612	9606.ENSP00000320147	581
9606.ENSP00000244537	9606.ENSP00000320147	789
9606.ENSP00000244537	9606.ENSP00000320147	789
9606.ENSP00000263181	9606.ENSP00000320147	408
9606.ENSP00000263181	9606.ENSP00000320147	408
9606.ENSP00000264010	9606.ENSP00000320147	882
9606.ENSP00000264010	9606.ENSP00000320147	882
9606.ENSP00000265056	9606.ENSP00000320147	478
9606.ENSP00000265056	9606.ENSP00000320147	478
9606.ENSP00000281453	9606.ENSP00000320147	654
9606.ENSP00000281453	9606.ENSP00000320147	654
9606.ENSP00000287394	9606.ENSP00000320147	509
9606.ENSP00000287394	9606.ENSP00000320147	509
9606.ENSP00000289316	9606.ENSP00000320147	629
9606.ENSP00000289316	9606.ENSP00000320147	629
9606.ENSP00000305480	9606.ENSP00000320147	416
9606.ENSP00000305480	9606.ENSP00000320147	416
9606.ENSP00000307288	9606.ENSP00000320147	555
9606.ENSP00000307288	9606.ENSP00000320147	555
9606.ENSP00000315644	9606.ENSP00000320147	489
9606.ENSP00000315644	9606.ENSP00000320147	489
9606.ENSP00000216297	9606.ENSP00000321744	877
9606.ENSP00000216297	9606.ENSP00000321744	877
9606.ENSP00000244537	9606.ENSP00000321744	940
9606.ENSP00000244537	9606.ENSP00000321744	940
9606.ENSP00000278412	9606.ENSP00000321744	856
9606.ENSP00000278412	9606.ENSP00000321744	856
9606.ENSP00000289316	9606.ENSP00000321744	735
9606.ENSP00000289316	9606.ENSP00000321744	735
9606.ENSP00000055077	9606.ENSP00000322180	996
9606.ENSP00000055077	9606.ENSP00000322180	996
9606.ENSP00000209728	9606.ENSP00000322180	903
9606.ENSP00000209728	9606.ENSP00000322180	903
9606.ENSP00000216911	9606.ENSP00000322180	673
9606.ENSP00000216911	9606.ENSP00000322180	673
9606.ENSP00000219097	9606.ENSP00000322180	489
9606.ENSP00000219097	9606.ENSP00000322180	489
9606.ENSP00000233146	9606.ENSP00000322180	563
9606.ENSP00000233146	9606.ENSP00000322180	563
9606.ENSP00000255120	9606.ENSP00000322180	608
9606.ENSP00000255120	9606.ENSP00000322180	608
9606.ENSP00000260810	9606.ENSP00000322180	484
9606.ENSP00000260810	9606.ENSP00000322180	484
9606.ENSP00000263274	9606.ENSP00000322180	709
9606.ENSP00000263274	9606.ENSP00000322180	709
9606.ENSP00000263681	9606.ENSP00000322180	784
9606.ENSP00000263681	9606.ENSP00000322180	784
9606.ENSP00000265056	9606.ENSP00000322180	710
9606.ENSP00000265056	9606.ENSP00000322180	710
9606.ENSP00000265465	9606.ENSP00000322180	926
9606.ENSP00000265465	9606.ENSP00000322180	926
9606.ENSP00000275053	9606.ENSP00000322180	741
9606.ENSP00000275053	9606.ENSP00000322180	741
9606.ENSP00000281453	9606.ENSP00000322180	617
9606.ENSP00000281453	9606.ENSP00000322180	617
9606.ENSP00000286398	9606.ENSP00000322180	758
9606.ENSP00000286398	9606.ENSP00000322180	758
9606.ENSP00000287394	9606.ENSP00000322180	701
9606.ENSP00000287394	9606.ENSP00000322180	701
9606.ENSP00000295746	9606.ENSP00000322180	535
9606.ENSP00000295746	9606.ENSP00000322180	535
9606.ENSP00000299821	9606.ENSP00000322180	499
9606.ENSP00000299821	9606.ENSP00000322180	499
9606.ENSP00000300738	9606.ENSP00000322180	650
9606.ENSP00000300738	9606.ENSP00000322180	650
9606.ENSP00000301280	9606.ENSP00000322180	441
9606.ENSP00000301280	9606.ENSP00000322180	441
9606.ENSP00000305480	9606.ENSP00000322180	750
9606.ENSP00000305480	9606.ENSP00000322180	750
9606.ENSP00000307288	9606.ENSP00000322180	889
9606.ENSP00000307288	9606.ENSP00000322180	889
9606.ENSP00000313171	9606.ENSP00000322180	879
9606.ENSP00000313171	9606.ENSP00000322180	879
9606.ENSP00000315644	9606.ENSP00000322180	784
9606.ENSP00000315644	9606.ENSP00000322180	784
9606.ENSP00000317039	9606.ENSP00000322180	424
9606.ENSP00000317039	9606.ENSP00000322180	424
9606.ENSP00000055077	9606.ENSP00000322570	826
9606.ENSP00000055077	9606.ENSP00000322570	826
9606.ENSP00000209728	9606.ENSP00000322570	987
9606.ENSP00000209728	9606.ENSP00000322570	987
9606.ENSP00000209875	9606.ENSP00000322570	440
9606.ENSP00000209875	9606.ENSP00000322570	440
9606.ENSP00000216297	9606.ENSP00000322570	445
9606.ENSP00000216297	9606.ENSP00000322570	445
9606.ENSP00000219097	9606.ENSP00000322570	938
9606.ENSP00000219097	9606.ENSP00000322570	938
9606.ENSP00000231498	9606.ENSP00000322570	403
9606.ENSP00000231498	9606.ENSP00000322570	403
9606.ENSP00000233146	9606.ENSP00000322570	991
9606.ENSP00000233146	9606.ENSP00000322570	991
9606.ENSP00000260810	9606.ENSP00000322570	873
9606.ENSP00000260810	9606.ENSP00000322570	873
9606.ENSP00000263274	9606.ENSP00000322570	988
9606.ENSP00000263274	9606.ENSP00000322570	988
9606.ENSP00000263681	9606.ENSP00000322570	986
9606.ENSP00000263681	9606.ENSP00000322570	986
9606.ENSP00000264926	9606.ENSP00000322570	831
9606.ENSP00000264926	9606.ENSP00000322570	831
9606.ENSP00000265056	9606.ENSP00000322570	998
9606.ENSP00000265056	9606.ENSP00000322570	998
9606.ENSP00000265140	9606.ENSP00000322570	688
9606.ENSP00000265140	9606.ENSP00000322570	688
9606.ENSP00000265465	9606.ENSP00000322570	997
9606.ENSP00000265465	9606.ENSP00000322570	997
9606.ENSP00000267430	9606.ENSP00000322570	712
9606.ENSP00000267430	9606.ENSP00000322570	712
9606.ENSP00000286398	9606.ENSP00000322570	855
9606.ENSP00000286398	9606.ENSP00000322570	855
9606.ENSP00000300738	9606.ENSP00000322570	930
9606.ENSP00000300738	9606.ENSP00000322570	930
9606.ENSP00000301280	9606.ENSP00000322570	557
9606.ENSP00000301280	9606.ENSP00000322570	557
9606.ENSP00000305480	9606.ENSP00000322570	939
9606.ENSP00000305480	9606.ENSP00000322570	939
9606.ENSP00000307288	9606.ENSP00000322570	998
9606.ENSP00000307288	9606.ENSP00000322570	998
9606.ENSP00000309595	9606.ENSP00000322570	525
9606.ENSP00000309595	9606.ENSP00000322570	525
9606.ENSP00000310356	9606.ENSP00000322570	913
9606.ENSP00000310356	9606.ENSP00000322570	913
9606.ENSP00000313171	9606.ENSP00000322570	854
9606.ENSP00000313171	9606.ENSP00000322570	854
9606.ENSP00000313851	9606.ENSP00000322570	620
9606.ENSP00000313851	9606.ENSP00000322570	620
9606.ENSP00000315644	9606.ENSP00000322570	765
9606.ENSP00000315644	9606.ENSP00000322570	765
9606.ENSP00000317039	9606.ENSP00000322570	918
9606.ENSP00000317039	9606.ENSP00000322570	918
9606.ENSP00000322180	9606.ENSP00000322570	914
9606.ENSP00000322180	9606.ENSP00000322570	914
9606.ENSP00000055077	9606.ENSP00000323099	966
9606.ENSP00000055077	9606.ENSP00000323099	966
9606.ENSP00000209728	9606.ENSP00000323099	942
9606.ENSP00000209728	9606.ENSP00000323099	942
9606.ENSP00000219097	9606.ENSP00000323099	913
9606.ENSP00000219097	9606.ENSP00000323099	913
9606.ENSP00000229769	9606.ENSP00000323099	944
9606.ENSP00000229769	9606.ENSP00000323099	944
9606.ENSP00000233146	9606.ENSP00000323099	611
9606.ENSP00000233146	9606.ENSP00000323099	611
9606.ENSP00000260810	9606.ENSP00000323099	999
9606.ENSP00000260810	9606.ENSP00000323099	999
9606.ENSP00000264926	9606.ENSP00000323099	476
9606.ENSP00000264926	9606.ENSP00000323099	476
9606.ENSP00000265056	9606.ENSP00000323099	957
9606.ENSP00000265056	9606.ENSP00000323099	957
9606.ENSP00000267430	9606.ENSP00000323099	910
9606.ENSP00000267430	9606.ENSP00000323099	910
9606.ENSP00000305480	9606.ENSP00000323099	401
9606.ENSP00000305480	9606.ENSP00000323099	401
9606.ENSP00000307288	9606.ENSP00000323099	988
9606.ENSP00000307288	9606.ENSP00000323099	988
9606.ENSP00000310356	9606.ENSP00000323099	727
9606.ENSP00000310356	9606.ENSP00000323099	727
9606.ENSP00000317039	9606.ENSP00000323099	741
9606.ENSP00000317039	9606.ENSP00000323099	741
9606.ENSP00000055077	9606.ENSP00000323421	687
9606.ENSP00000055077	9606.ENSP00000323421	687
9606.ENSP00000209728	9606.ENSP00000323421	482
9606.ENSP00000209728	9606.ENSP00000323421	482
9606.ENSP00000216297	9606.ENSP00000323421	477
