"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051052","regulation of DNA metabolic process",482,0.378365087049017,1.80134031490799,1e-10,1.34840909090909e-08,1.15263157894737e-08,7483,"tags=47%, list=32%, signal=33%","1602/79008/3082/64094/219736/2139/79733/3007/3009/132243/3024/5582/10635/79075/9212/116028/983/890/4751/641/990/157570/2305/5347/10721/81620/26271/3008/80119/79915/4171/8914/993/79000/90381/5983/10926/672/306/51053/4176/580/55010/63922/2187/4174/50943/5888/80174/3014/1763/4172/3006/7913/7468/7398/84250/2264/4173/5982/1017/5111/8317/63979/4175/4436/6877/3005/1663/115004/8193/142/3146/22976/3838/3184/91607/3565/341567/5984/5985/7465/54962/57695/5753/8971/6502/55693/64863/5558/79596/11177/7291/4361/9126/2271/167227/23347/112869/54107/84126/55086/5588/55183/112441434/64710/57162/9314/51377/4216/1111/2521/3181/2735/23338/2643/165918/7515/65057/10155/126549/283899/55226/2956/11124/10629/3192/2185/7270/8607/3178/79677/92797/54556/51750/7027/4255/55671/83444/2671/27000/3980/150275/1736/998/54780/51720/86/10902/3399/25913/1027/84787/5893/196528/54537/64110/4292/4683/6878/8089/80169/55719/4869/23411/1956/5591/50507/708/4772/55869/92345/5394/26272/144455/4798/55658/10576/10919/1660/22948/79913/10856/158880/64282/57634/4931/10728/548593/8467/8289/3320/6419/23137/94/118460/7013/5001/113510/54799/9274/6599/29117/23450/6597/2070/3183/5976/605/2074/5930/55135/5073/6950/23244/84464/84289/56916/57492/7040/9767/55274/26354/6598/23028/79960/6595"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",231,-0.506656328287662,-2.04617515347197,1.50181230927635e-10,1.98005609576368e-08,1.69256882013881e-08,5095,"tags=46%, list=22%, signal=36%","56102/6092/57717/1015/56133/5365/56103/199731/3678/266727/56129/91663/9069/7042/4155/221935/84628/9708/56141/1525/3688/56106/56109/84665/57126/79414/54660/84631/256158/1001/1823/28316/3675/83872/2239/5797/5010/1365/7048/140628/10893/5680/56110/999/92211/10686/3383/1013/26167/57463/8641/56131/56112/56097/23562/1829/56142/56146/1016/56104/5097/9752/56253/9620/5673/54549/56135/56114/64084/26011/5670/4359/57526/56121/392617/7412/1951/23705/1008/56108/56130/9076/3683/56145/56137/56125/56138/56123/56111/56143/57863/56144/1006/55714/56122/3897/23418/56127/3689/56140/56126/56139/22854/253559/54798/56128"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",94,0.59820893250503,2.35748254826488,1.76992951009389e-10,2.28282430073631e-08,1.9513776612431e-08,2584,"tags=34%, list=11%, signal=30%","221150/10403/1062/9212/55143/57082/701/83540/1063/9787/11130/991/990/5347/11065/26271/147841/7272/9700/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/8193"
"GO:0006364","rRNA processing",221,0.458861996057475,2.03155128030861,2.21966569708496e-10,2.80197374059682e-08,2.39515102543232e-08,8776,"tags=67%, list=37%, signal=43%","29960/81691/5393/90459/345630/23404/2091/91893/91695/79922/112479/55299/6839/11340/1662/51154/55646/10171/50628/10969/5822/65095/9221/102724159/10528/55226/6194/27043/11157/55695/317781/120379/84549/8568/85395/51602/51729/10436/51118/83732/51367/51575/1736/6232/3669/25926/25983/57647/5036/27340/10885/23076/54663/55011/55003/55720/6218/9188/5591/9136/84916/92345/5394/10813/23246/134430/79039/79863/23481/51096/64282/84154/9790/23212/9092/79707/4931/54433/10248/2483/285855/55178/29997/118460/55661/55035/81887/4839/84881/8886/23378/79066/90121/92342/153443/84135/10360/55006/22984/54555/29102/23517/10412/54059/9775/705/79050/27292/6209/51106/196074/57109/10607/55127/163859/64216/9277/55759/29777/387338/10556/79954/92856/57455/102157402/51093/54606/11103/8602/23160/6125/10199/51077/161424/29063/51010/88745/51406/6154/51018/28987/23016/10200/27079/27341/55272/54512/79979/55651"
"GO:0008608","attachment of spindle microtubules to kinetochore",54,0.698249824626055,2.49799709308119,3.94916858522142e-10,4.73746199401119e-08,4.04962287422639e-08,2744,"tags=50%, list=12%, signal=44%","221150/11004/10403/1062/9212/151648/55143/57082/983/4751/83540/81620/147841/10615/220134/332/891/9735/29127/57405/3619/56155/1894/55055/6795/90417/79980"
"GO:0045839","negative regulation of mitotic nuclear division",58,0.682182084561827,2.47790058430675,3.94881441202584e-10,4.73746199401119e-08,4.04962287422639e-08,5299,"tags=66%, list=23%, signal=51%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/27085/55055/348654/118471/54908/1111/5885/7517/55795/7175/55755/8379/84101"
"GO:0007051","spindle organization",199,0.470120099961184,2.04673769914193,3.99246754930995e-10,4.73746199401119e-08,4.04962287422639e-08,6568,"tags=46%, list=28%, signal=34%","221150/9055/56992/10403/1062/9212/259266/55143/4605/3833/4751/284403/3832/83540/9787/991/29128/24137/5347/10460/26271/7272/10615/79000/9493/9700/220134/93323/332/891/6790/55722/9133/22974/29127/3925/6491/57405/64946/23354/79866/3619/84722/163786/29899/54930/55835/1104/6795/90417/79441/29901/8243/83541/54801/92421/5116/9126/79187/55125/9793/10426/348235/23636/79598/440145/11200/128153/7175/3192/28989/7430/729440/23122/3304/1731/115106/4292/10274/9639/55559/10579/285643/80254/10735/153241/7283/152185/27229/10726/126731/3303"
"GO:0033047","regulation of mitotic sister chromatid segregation",58,0.676464739082205,2.45713338149499,7.20079339420311e-10,8.37692298192295e-08,7.16066513380198e-08,5299,"tags=66%, list=23%, signal=51%","221150/10403/9212/55143/57082/983/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/3192/8379/84101"
"GO:0033046","negative regulation of sister chromatid segregation",51,0.698813593115388,2.47857697146078,7.76781809813629e-10,8.37935723204411e-08,7.16274595154462e-08,5299,"tags=71%, list=23%, signal=55%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:0033048","negative regulation of mitotic sister chromatid segregation",51,0.698813593115388,2.47857697146078,7.76781809813629e-10,8.37935723204411e-08,7.16274595154462e-08,5299,"tags=71%, list=23%, signal=55%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",51,0.698813593115388,2.47857697146078,7.76781809813629e-10,8.37935723204411e-08,7.16274595154462e-08,5299,"tags=71%, list=23%, signal=55%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:2000816","negative regulation of mitotic sister chromatid separation",51,0.698813593115388,2.47857697146078,7.76781809813629e-10,8.37935723204411e-08,7.16274595154462e-08,5299,"tags=71%, list=23%, signal=55%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:0090329","regulation of DNA-templated DNA replication",47,0.715306619106169,2.48339017686065,8.4929939694525e-10,8.99802378942173e-08,7.69158739564326e-08,4016,"tags=60%, list=17%, signal=49%","1602/79733/79075/641/81620/26271/4171/8914/90381/5983/10926/51053/4176/63922/4174/80174/4172/4173/5982/1017/5111/8317/4175/91607/5984/5985/54962/64863"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",52,0.692611610328814,2.45558054366676,1.22466383558503e-09,1.25274664422862e-07,1.07085850450974e-07,5299,"tags=69%, list=23%, signal=54%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:1905819","negative regulation of chromosome separation",52,0.692611610328814,2.45558054366676,1.22466383558503e-09,1.25274664422862e-07,1.07085850450974e-07,5299,"tags=69%, list=23%, signal=54%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:0007094","mitotic spindle assembly checkpoint signaling",49,0.695122903652539,2.43879634232603,1.74049563714273e-09,1.69284600248653e-07,1.44705918546224e-07,5299,"tags=69%, list=23%, signal=54%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/7517/55795/7175/55755/8379/84101"
"GO:0071173","spindle assembly checkpoint signaling",49,0.695122903652539,2.43879634232603,1.74049563714273e-09,1.69284600248653e-07,1.44705918546224e-07,5299,"tags=69%, list=23%, signal=54%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/7517/55795/7175/55755/8379/84101"
"GO:0071174","mitotic spindle checkpoint signaling",49,0.695122903652539,2.43879634232603,1.74049563714273e-09,1.69284600248653e-07,1.44705918546224e-07,5299,"tags=69%, list=23%, signal=54%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/7517/55795/7175/55755/8379/84101"
"GO:0051321","meiotic cell cycle",262,0.4261122467553,1.92866907649689,1.82159803283902e-09,1.74315179497321e-07,1.49006100547002e-07,2711,"tags=29%, list=12%, signal=26%","55124/56165/150280/132625/93426/5139/11144/995/221150/132243/675/10403/10635/85417/7153/84215/259266/151648/2175/9156/57082/55329/4751/83540/81930/11130/991/286151/8438/5347/7516/10051/151246/26271/7272/29893/2177/993/994/9088/9700/220134/6790/9232/388649/83990/9133/146956/9134/5888/25788/3014/23397/3619/56155/378708/80010/57697/9918/9319/256126/10592/8900/84930/1017/23310/4487/1164/27127/63979/29781/6795/10018/164045/79173/55706"
"GO:0006397","mRNA processing",476,0.357631589625409,1.69582884214244,3.1143974914928e-09,2.93297147889314e-07,2.50712900818919e-07,8664,"tags=58%, list=37%, signal=38%","348093/27288/101954264/54033/282996/11189/580/10595/56903/11168/84321/6063/642659/57819/139804/26827/60677/10212/101954267/84811/6632/25888/3189/6636/4670/283375/27316/10283/146713/10236/6421/9667/84081/8233/3181/3187/6060/79811/84991/50628/9984/51593/10189/65109/80004/8458/9128/84950/4691/984/51585/3185/96764/51605/285962/134353/10946/3609/54502/9879/64783/4116/9410/9733/494115/23658/3192/6434/6606/55796/10915/11157/5411/3178/11051/6294/55119/55192/8175/220988/79833/143884/51729/55596/58155/8487/1665/11052/55702/91603/80746/10250/10930/10465/80324/6626/11100/6628/6635/283989/6433/6426/23076/11066/6428/7884/25929/6429/87178/84844/2332/51329/6637/26528/94104/27339/116461/10432/3191/51319/10419/51163/57805/708/8570/79760/5394/988/9416/284695/10180/26864/140890/55051/1859/54517/22794/26828/6432/7536/1660/55131/4928/11338/56931/246175/23435/64282/4236/9092/79869/55094/56339/64852/10286/2483/1479/11044/10656/58509/6627/8899/10772/5725/6427/8241/27258/22938/9967/11129/25766/10291/26121/53981/57461/84881/5936/57187/55280/9716/5511/10658/79066/27336/23450/55110/3183/55660/51691/9991/5976/9129/9785/6732/81608/10625/55006/55147/55677/8220/8449/23517/54931/4841/9775/23283/10713/3312/29974/10285/58517/11017/11218/51634/51574/51503/7737/80145/10992/79171/163859/22985/10898/10657/8161/23091/285672/338657/154007/3550/10921/84292/54496/51692/55544/170506/9295/10150/123169/10084/1478/26830/8559/79810/79228/9924/29894/3190/58490/9238/23398/57794/57680/9584/65110/56259/4904/54623/22913/51340/153527/29890/83448/54888/51645/23020/7307/60625/27079/51564/63935/4154/53938/403314/4686/22827/9444/55421"
"GO:0007098","centrosome cycle",141,0.500621668064662,2.09649131592192,3.75194585869981e-09,3.47817105932281e-07,2.97317025447627e-07,6411,"tags=53%, list=27%, signal=39%","56992/675/10403/79839/159989/151648/983/4751/284403/3832/5347/9768/7516/899/672/93323/6790/55722/6491/23354/22995/10733/163786/54930/1017/55835/9738/25914/79441/29901/158511/146849/117178/9662/348654/26548/3834/54820/54801/92421/5902/2242/64793/54875/55125/85459/1111/9793/23636/1070/4957/984/56890/7517/55226/55755/221908/7840/7514/22994/26973/115106/80817/4869/23411/10432/9639/55559/80254/26005/100653515/84612/79959/153241/152185"
"GO:0034502","protein localization to chromosome",123,0.524885041872008,2.14595059942596,4.00950322708722e-09,3.65975117635515e-07,3.12838648552327e-07,2678,"tags=33%, list=11%, signal=29%","8368/8359/8363/3009/8335/675/51176/9212/57082/983/701/8294/8360/157570/5347/7272/8361/2146/8970/84515/1058/55166/9735/83903/7443/3014/3012/253714/84250/8364/8362/54069/8367/4796/27085/4436/11073/55055/142/121504"
"GO:0051985","negative regulation of chromosome segregation",53,0.685060447127126,2.44409250784331,4.14029315448184e-09,3.72187261902132e-07,3.18148842397025e-07,5299,"tags=68%, list=23%, signal=53%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/26271/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/5885/7517/55795/7175/55755/8379/84101"
"GO:0031577","spindle checkpoint signaling",50,0.688655336374891,2.40887322315951,4.36489825189780e-09,3.80837372478083e-07,3.25543030613678e-07,5299,"tags=68%, list=23%, signal=53%","221150/10403/9212/55143/57082/701/83540/1063/11130/991/5347/147841/7272/220134/332/891/9735/83903/4085/699/57405/3619/56155/9319/55055/348654/118471/54908/7517/55795/7175/55755/8379/84101"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",162,0.489147205778871,2.07485154751011,4.33493675338092e-09,3.80837372478083e-07,3.25543030613678e-07,5122,"tags=39%, list=22%, signal=31%","9055/56992/10403/1062/89958/9212/55143/51203/983/4605/3833/4751/284403/3832/83540/9787/991/29128/24137/5347/10460/7272/9493/9700/332/891/6790/1058/22974/29127/4085/3925/6491/57405/64946/79866/3619/84722/163786/29899/55835/1104/6795/10252/8243/84080/83541/54820/92421/54908/5116/9126/79187/55125/5080/9793/23636/79598/440145/11200/7175/55755/3192"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",304,0.399707175457028,1.83755322471327,6.21342611602432e-09,5.19214889385526e-07,4.43829311000818e-07,7821,"tags=55%, list=33%, signal=37%","348093/27288/101954264/54033/282996/11189/11168/6063/642659/57819/139804/26827/60677/10212/101954267/84811/6632/3189/6636/4670/283375/27316/10283/146713/10236/6421/84081/8233/3181/3187/6060/84991/50628/65109/80004/9128/84950/4691/3185/96764/285962/10946/3609/54502/9879/64783/4116/9410/9733/494115/23658/3192/6434/6606/11157/5411/3178/55192/8175/220988/79833/143884/55596/58155/8487/1665/55702/10250/10465/6626/11100/6628/6635/6433/6426/11066/6428/25929/6429/84844/2332/6637/26528/94104/27339/10432/3191/51319/10419/51163/708/79760/5394/988/9416/10180/26864/1859/22794/26828/6432/7536/1660/4928/11338/4236/9092/55094/56339/10286/2483/10656/58509/6627/8899/10772/5725/6427/8241/27258/22938/9967/25766/10291/26121/57461/5936/55280/9716/10658/79066/27336/23450/55110/3183/55660/51691/5976/9129/9785/6732/55147/8220/8449/23517/9775/10713/3312/58517/11017/11218/51634/51574/51503/7737/10992/79171/163859/22985/10657/8161/338657/3550/10921/84292/54496"
"GO:0000398","mRNA splicing, via spliceosome",304,0.399707175457028,1.83755322471327,6.21342611602432e-09,5.19214889385526e-07,4.43829311000818e-07,7821,"tags=55%, list=33%, signal=37%","348093/27288/101954264/54033/282996/11189/11168/6063/642659/57819/139804/26827/60677/10212/101954267/84811/6632/3189/6636/4670/283375/27316/10283/146713/10236/6421/84081/8233/3181/3187/6060/84991/50628/65109/80004/9128/84950/4691/3185/96764/285962/10946/3609/54502/9879/64783/4116/9410/9733/494115/23658/3192/6434/6606/11157/5411/3178/55192/8175/220988/79833/143884/55596/58155/8487/1665/55702/10250/10465/6626/11100/6628/6635/6433/6426/11066/6428/25929/6429/84844/2332/6637/26528/94104/27339/10432/3191/51319/10419/51163/708/79760/5394/988/9416/10180/26864/1859/22794/26828/6432/7536/1660/4928/11338/4236/9092/55094/56339/10286/2483/10656/58509/6627/8899/10772/5725/6427/8241/27258/22938/9967/25766/10291/26121/57461/5936/55280/9716/10658/79066/27336/23450/55110/3183/55660/51691/5976/9129/9785/6732/55147/8220/8449/23517/9775/10713/3312/58517/11017/11218/51634/51574/51503/7737/10992/79171/163859/22985/10657/8161/338657/3550/10921/84292/54496"
"GO:0000375","RNA splicing, via transesterification reactions",308,0.397912110665166,1.8374770943798,6.06804104489419e-09,5.19214889385526e-07,4.43829311000818e-07,7821,"tags=55%, list=33%, signal=37%","348093/27288/101954264/54033/282996/11189/11168/6063/642659/57819/139804/26827/60677/10212/101954267/84811/6632/3189/6636/4670/283375/27316/10283/146713/10236/6421/84081/8233/3181/3187/6060/84991/50628/65109/80004/9128/84950/4691/3185/96764/285962/10946/3609/54502/9879/64783/4116/9410/9733/494115/23658/3192/6434/6606/11157/5411/3178/55192/8175/220988/79833/143884/55596/58155/8487/1665/55702/10250/10465/6626/11100/6628/6635/6433/6426/11066/6428/25929/6429/84844/2332/6637/26528/94104/27339/10432/3191/51319/10419/51163/708/8570/79760/5394/988/9416/10180/26864/1859/22794/26828/6432/7536/1660/4928/11338/4236/9092/55094/56339/10286/2483/10656/58509/6627/8899/10772/5725/6427/8241/27258/22938/9967/25766/10291/26121/57461/5936/55280/9716/10658/79066/27336/23450/55110/3183/55660/51691/5976/9129/9785/6732/55147/8220/8449/23517/9775/10713/3312/10285/58517/11017/11218/51634/51574/51503/7737/10992/79171/163859/22985/10657/8161/338657/3550/10921/84292/54496"
"GO:0031023","microtubule organizing center organization",150,0.490277559555222,2.07769804038809,1.00983501187306e-08,8.32132100755955e-07,7.11313609240411e-07,6411,"tags=51%, list=27%, signal=38%","56992/675/10403/79839/159989/151648/983/4751/284403/3832/5347/9768/7516/899/672/93323/6790/55722/6491/23354/22995/10733/163786/54930/1017/55835/9738/25914/79441/29901/158511/146849/117178/9662/348654/26548/3834/54820/54801/92421/5902/2242/64793/54875/55125/85459/1111/9793/23636/1070/4957/984/56890/7517/55226/55755/221908/7840/7514/729440/23122/22994/26973/115106/80817/4869/23411/10432/9639/55559/80254/26005/100653515/84612/79959/153241/152185"
"GO:0006268","DNA unwinding involved in DNA replication",21,0.844374096389499,2.46301429612065,1.11427616382353e-08,8.83930867291883e-07,7.55591636185172e-07,2733,"tags=71%, list=12%, signal=63%","641/9837/8318/4171/51659/4176/84296/4174/5888/4172/4173/9401/4175/64785/56652"
